Title ID HEX,Title ID DEC,Serial Number,Title Name,Publisher,Region,Rating,Version,Media Type,Init Flags,Entry Point,Cert Timestamp,MD5 Checksum
0x4947003C,1229389884,IG-060,Unreal II,Infogrames,(3) Japan + USA / Canada,(2) M - Mature,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FFEF95) Retail,Wed Jan 21 07:49:32 2004,D3DCB17F795E44CC8B782F966DEFD5F3
0x49470034,1229389876,IG-052,V-Rally 3,Infogrames,(4) PAL,(0) RP - ALL,0x00000004,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8F68D7E) Retail,Tue Mar 04 21:10:23 2003,52B83CE8BBF838159C421B92F7B5677B
0x434D000E,1129119758,CM-014,V8 Super Cars Race Driver,Codemasters,(4) PAL,(0) RP - ALL,0x00000005,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E38C88) Retail,Wed Sep 17 18:40:20 2003,C4851D3BA7179A8E012A458C568A5911
0x4756000A,1196818442,GV-010,Warpath,Groove Games,(7) PAL + Japan + USA / Canada,(3) T - Teen,0x00000002,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8DC4A4B) Retail,Fri Dec 30 06:09:06 2005,B73B1AE617B93D22AD2D18623288256C
0x45530011,1163067409,ES-017,Whiplash,Eidos Interactive,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000002) XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EF78B8) Retail,Tue Oct 28 07:58:20 2003,D0C5314A77F827C7B55B371C752A8D68
0x544D0012,1414332434,TM-018,World Racing 2,TDK Mediactive,(7) PAL + Japan + USA / Canada,(4) E - Everyone,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8FF4893) Retail,Mon Aug 15 21:42:41 2005,419DB8087C0D870AFB2DC635299E2586
0x4D53005A,1297285210,MS-090,Xbox Music Mixer,Microsoft Game Studios,(4) PAL,(0) RP - ALL,0x00000102,(0x80000002) NONSECURE_MODE? + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8F1581D) Retail,Fri Sep 12 09:30:18 2003,952D7DCA5A914ED6BD6B03881BA9C8EA
0x4B420006,1262616582,KB-006,Yager,Kemco,(1) USA / Canada,(3) T - Teen,0x00000001,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EE1A17) Retail,Fri Jul 16 06:16:57 2004,F15DC3FC804F50BD6564C28195EEBD8F
0x52440001,1380188161,RD-001,Yourself!Fitness,responDesign,(1) USA / Canada,(4) E - Everyone,0x00000302,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x80000004) Unused high bit (8)? + 64MB RAM limit,(0xA8ED73FC) Retail,Fri Dec 03 12:34:14 2004,FE7DA66D339ADCA17396955EFF928C0D
0x4B4E001E,1263403038,KN-030,Yu-Gi-Oh! The Dawn of Destiny,Konami,(1) USA / Canada,(4) E - Everyone,0x00000003,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive,(0xA8EE4BF5) Retail,Wed Feb 18 07:54:39 2004,29BA2D6212FDC5810896D69C81DF47B6
0x49470012,1229389842,IG-018,Zapper,Infogrames,(1) USA / Canada,(4) E - Everyone,0x00000003,(0x00000002) XBOX DVD,(0x00000001) Mount Utility Drive,(0xA8F35A5D) Retail,Fri Sep 20 07:13:45 2002,9881EDE9E7433A0A0040FA5EBEEC60BD
0x5454008C,1414791308,TT-140,Zathura,Take-Two Interactive Software,(1) USA / Canada,(3) T - Teen,0x00000101,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EC24F7) Retail,Sat Sep 17 06:40:14 2005,E4A66D22E4A7F25B782B6B0A851FE2B7
0x4343000E,1128464398,CC-014,auto modellista,Capcom,(7) PAL + Japan + USA / Canada,(4) E - Everyone,0x00000002,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8EBF0FB) Retail,Thu Dec 04 08:34:01 2003,6D507F7C5775255F15BE51F8B87545CD
0x53450021,1397030945,SE-033,segaGTOnline,SEGA,(1) USA / Canada,(3) T - Teen,0x00000008,(0x00000202) MEDIA_BOARD? + XBOX DVD,(0x00000005) 64MB RAM limit + Mount Utility Drive,(0xA8E4CCB7) Retail,Thu Dec 11 09:05:36 2003,B3030A508C963ED329A49D3DE9639BAD
