Title ID HEX	Title ID DEC	Serial Number	Title Name	Publisher	Region	Rating	Version	Media Type	Init Flags	Entry Point	Cert Timestamp	MD5 Checksum
0x434D0031	1129119793	CM-049	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Tue Sep 07 20:20:37 2004	13424B784DD6D19BADCB83A73ED8ADEF
0x434D0042	1129119810	CM-066	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Wed Sep 08 19:03:01 2004	00576A0D7105654B9D5D598C53DA8BE6
0x434D003D	1129119805	CM-061	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Fri Sep 10 21:00:21 2004	588FCD28826187B751D95ED1432E19E6
0x434D003B	1129119803	CM-059	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Thu Sep 09 18:57:00 2004	5D34A65D9E2E0EDDC00B8CE1ECAD93F2
0x434D0030	1129119792	CM-048	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC729) Retail	Tue Sep 07 20:05:01 2004	6D8B1FFBCE6D9EB173E4691D1B36EA1A
0x434D003C	1129119804	CM-060	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Thu Sep 09 20:54:28 2004	E986380D17B9E5369F99BC2C574E2EC9
0x434D0037	1129119799	CM-055	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Wed Sep 08 19:37:41 2004	616E6409BD13C512FF50A605B570868A
0x434D002F	1129119791	CM-047	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC729) Retail	Mon Sep 06 21:16:27 2004	03A822D498D82DC81BFDA5FEC5FA8CE3
0x434D0032	1129119794	CM-050	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Tue Sep 07 19:45:09 2004	21D001CC566F3F31D11B0417AF8337B8
0x434D0036	1129119798	CM-054	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC729) Retail	Thu Sep 09 19:11:31 2004	5B6C6AAF788AB5FB622372AB15AFCE47
0x434D0035	1129119797	CM-053	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC729) Retail	Wed Sep 08 19:51:21 2004	2AAF2005A32B42AADF480FB4B9A57888
0x434D0040	1129119808	CM-064	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC729) Retail	Tue Sep 07 21:20:49 2004	38C3C292B5E286F6BBD148439A2DA7C1
0x434D0038	1129119800	CM-056	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC729) Retail	Wed Sep 08 19:44:48 2004	1BB52D075B0D044AE986029002FC41CE
0x434D003E	1129119806	CM-062	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Thu Sep 09 19:17:22 2004	349A8345D1475D248144DA1443766550
0x434D0039	1129119801	CM-057	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Thu Sep 09 20:51:59 2004	29CE5E511E800AFFD98EE138F71CCB05
0x434D003A	1129119802	CM-058	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Fri Sep 10 21:01:37 2004	B29D60B17E2860242E43444BC0ABC42D
0x434D0041	1129119809	CM-065	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC729) Retail	Wed Sep 08 18:10:18 2004	3323AD28052360DD9BC6F149653A45CF
0x434D0033	1129119795	CM-051	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DD6F19) Retail	Wed Aug 25 18:47:42 2004	45ED6A8059DB7E9C08C2BD48EA84B052
0x434D0045	1129119813	CM-069	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Tue Sep 07 22:00:19 2004	71D5F67F2255DB232E8E55FE54F48E1B
0x434D0044	1129119812	CM-068	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Thu Sep 09 18:22:28 2004	26293EBAA383E704197A482D428D2934
0x434D0043	1129119811	CM-067	Club Football 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDC739) Retail	Fri Sep 10 21:00:58 2004	F9BCD5E6107B283DDB62EC97C579306B
0x5454008A	1414791306	TT-138	Codename: Kids Next Door	Take-Two Interactive Software	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8F404DE) Retail	Thu Sep 01 05:50:13 2005	DBB5B827C6311E79EA2437EAACA27053
0x5553004B	1431502923	US-075	Cold Fear	Ubisoft	(7) PAL + Japan + USA / Canada	(2) M - Mature	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive	(0xA8FDEDE5) Retail	Thu Feb 10 00:05:32 2005	42161996090C6D4681FB14F61298600D
0x44430004	1145241604	DC-004	Cold War	DreamCatcher Interactive	(4) PAL	(0) RP - ALL	0x00000002	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive	(0xA8F4B502) Retail	Mon Sep 12 20:42:20 2005	5B27A6D1D622E227E8F05B752FFAA05A
0x44430004	1145241604	DC-004	Cold War	DreamCatcher Interactive	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive	(0xA8F4B442) Retail	Sat Sep 03 06:02:32 2005	2DB1CD34C900F5DAC9AB6694242E515A
0x434D0010	1129119760	CM-016	Colin McRae Rally 04	Codemasters	(1) USA / Canada	(4) E - Everyone	0x00000003	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EE60EB) Retail	Wed Jan 14 12:28:12 2004	470F59DE83E2D9EA4A6A7F48F6EE8EA3
0x434D0010	1129119760	CM-016	Colin McRae Rally 04	Codemasters	(4) PAL	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EE1A2B) Retail	Tue Aug 19 21:25:37 2003	FFE535C3B5338D9D41E05EBEEADC0710
0x434D002B	1129119787	CM-043	Colin McRae Rally 2005	Codemasters	(1) USA / Canada	(4) E - Everyone	0x00000002	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E656BB) Retail	Tue Aug 31 03:16:56 2004	B5CF0E765F0EC30C05DC4110573CCD43
0x434D002B	1129119787	CM-043	Colin McRae Rally 2005	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E655FB) Retail	Wed Aug 04 21:47:39 2004	56D4F2AE875B8B9A089683F0BA347AC0
0x434D0001	1129119745	CM-001	Colin McRae Rally 3	Codemasters	(1) USA / Canada	(4) E - Everyone	0x00000004	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ED2BF6) Retail	Thu Oct 31 10:48:48 2002	891F1B8F3633C2E8539E3F5FE6A0977E
0x434D0001	1129119745	CM-001	Colin McRae Rally 3	Codemasters	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ED28C6) Retail	Thu Oct 03 19:25:42 2002	D9FC01D5828E55BD6804F8193FF77FFD
0x434D0001	1129119745	CM-001	Colin McRae Rally 3	Codemasters	(2) Japan	(0) RP - ALL	0x00000005	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ED2BF6) Retail	Wed Oct 29 13:12:38 2003	E1ED0C6479099BB7BC6CCF44B4C9BD80
0x53500001	1397751809	SP-001	Combat Elite	SouthPeak Interactive	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8F0DD16) Retail	Thu Oct 06 05:03:25 2005	DEE1021A13EEB12AAF55DE89CD1ED9FE
0x45530008	1163067400	ES-008	Commandos 2	Eidos Interactive	(4) PAL	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD61FE) Retail	Wed Aug 28 19:04:07 2002	600BE1919E5908A1626CC5C83F8C0965
0x45530008	1163067400	ES-008	Commandos 2	Eidos Interactive	(4) PAL	(0) RP - ALL	0x00000003	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD61FE) Retail	Fri Aug 23 21:25:39 2002	D96B5F7ED3C22BD21493049D3F3B0362
0x45530008	1163067400	ES-008	Commandos 2	Eidos Interactive	(1) USA / Canada	(3) T - Teen	0x00000004	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD60BE) Retail	Wed Sep 04 05:50:44 2002	CF5E876E37D9F23D8AAA2D2B5B06379D
0x45530008	1163067400	ES-008	Commandos 2	Eidos Interactive	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD61FE) Retail	Tue Aug 27 21:08:55 2002	086103E7F2ACAF3B3902EFB46C391A0F
0x45530008	1163067400	ES-008	Commandos 2	Eidos Interactive	(2) Japan	(0) RP - ALL	0x00000005	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD60BE) Retail	Sat Nov 09 12:07:29 2002	5F7E89E39DBE8B6DACF7E03AB6BBFE17
0x534300F9	1396900089	SC-249	Commandos SF	SCi Games	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8E2B575) Retail	Wed Feb 08 21:23:29 2006	F3A4D66BA6FAA904FE017C6DAFEA7535
0x544D0008	1414332424	TM-008	Conan	TDK Mediactive	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EDAA9E) Retail	Thu Mar 11 00:16:41 2004	63AD0D0306EB870A9A8919F2AC080292
0x53430001	1396899841	SC-001	Conflict: Desert Storm	SCi Games	(4) PAL	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F66EF6) Retail	Tue Aug 06 20:03:48 2002	7333217858C65FEB52F7C54DF4B9D7C3
0x54540005	1414791173	TT-005	Conflict: Desert Storm	Take-Two Interactive Software	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F66E06) Retail	Sat Aug 31 05:27:25 2002	16D826D7A24C5757C88A008F4B4D8C08
0x5343000C	1396899852	SC-012	Conflict: Global	SCi Games	(4) PAL	(0) RP - ALL	0x00000003	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ECCE7B) Retail	Thu Aug 11 18:24:55 2005	1F7A0ABA6F460B27D335129539127C4E
0x5343000A	1396899850	SC-010	Conflict:Vietnam	SCi Games	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ECC833) Retail	Wed Jul 21 19:12:41 2004	055354BCC7A7889FFBE1BA137EE03A94
0x5343000A	1396899850	SC-010	Conflict:Vietnam	SCi Games	(1) USA / Canada	(2) M - Mature	0x00000002	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ECF4F3) Retail	Tue Aug 17 07:48:04 2004	B760527FBFD0EDC93D3DFF135BD29397
0x4D530051	1297285201	MS-081	Conker: Live and Reloaded	Microsoft Game Studios	(1) USA / Canada	(2) M - Mature	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x80000004) Unused high bit (8)? + 64MB RAM limit	(0xA8BEA742) Retail	Wed May 04 05:35:51 2005	BEF7653560B9638667EA8F72ED63BFD4
0x4D530051	1297285201	MS-081	Conker: Live and Reloaded	Microsoft Game Studios	(4) PAL	(0) RP - ALL	0x00000003	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x80000004) Unused high bit (8)? + 64MB RAM limit	(0xA8BEA742) Retail	Wed May 04 05:34:41 2005	7925F38323E7A4023EC40A53594588FF
0x4D530051	1297285201	MS-081	Conker: Live and Reloaded	Microsoft Game Studios	(2) Japan	(0) RP - ALL	0x00000004	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x80000004) Unused high bit (8)? + 64MB RAM limit	(0xA8BEA742) Retail	Wed May 04 05:39:34 2005	BE71C5D946B234341499EB2DB5F34785
0x4F580001	1331167233	OX-001	Conspiracy: WoMD	Oxygen Interactive	(4) PAL	(0) RP - ALL	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F131D7) Retail	Mon Jun 27 23:06:55 2005	463793689AB898508F6AF63E2617DD8F
0x5343000F	1396899855	SC-015	Constantine	SCi Games	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8FE9589) Retail	Tue Nov 23 20:49:22 2004	333FF06C0DE22052FFF973CC10615405
0x5343000F	1396899855	SC-015	Constantine	SCi Games	(3) Japan + USA / Canada	(2) M - Mature	0x00000002	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8FE9589) Retail	Wed Dec 01 08:00:12 2004	E4E4E4698D3FCE7AD9241EAC0564EB2F
0x5343000F	1396899855	SC-015	Constantine	SCi Games	(2) Japan	(0) RP - ALL	0x00000004	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8FE9439) Retail	Sat Mar 12 08:39:59 2005	B1C25F04DB822D3FB7F5296E61896D59
0x544D000B	1414332427	TM-011	Corvette	TDK Mediactive	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F2CCD1) Retail	Fri Nov 07 07:59:04 2003	B611AA252534FABEE91F649F61FC8B44
0x4D530036	1297285174	MS-054	Counter-Strike	Microsoft Game Studios	(4) PAL	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DC7B97) Retail	Tue Oct 28 23:10:17 2003	6E007EB9C2779A1C54CB2625AC7D7AA9
0x52410006	1379991558	RA-006	Crash	Rage	(4) PAL	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8FB3B71) Retail	Thu Apr 11 03:18:32 2002	96E540D668C85A5658217CA59F46C834
0x45530014	1163067412	ES-020	Crash 'n' Burn	Eidos Interactive	(7) PAL + Japan + USA / Canada	(3) T - Teen	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DDE1EC) Retail	Wed Oct 27 19:17:36 2004	BD67B261E2AB46A3A15BC258F9A4FA31
0x4B4E0011	1263403025	KN-017	Crash Bandicoot Japan	Konami	(2) Japan	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F222BA) Retail	Mon Aug 05 13:02:34 2002	25FC602CD725C78AE0048E936932B9B9
0x56560001	1448476673	VV-001	Crash Bandicoot: tWoC	Vivendi Universal Games	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F2A8A2) Retail	Thu Mar 28 06:29:26 2002	53B4D5A271EF662C035FB1D2FB22E411
0x56550003	1448411139	VU-003	Crash Bandicoot: tWoC	Vivendi Universal Games	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F2A722) Retail	Thu Mar 21 05:42:29 2002	D87E108C05B89E9BD903EF3A4F5816EF
0x56550003	1448411139	VU-003	Crash Bandicoot: tWoC	Vivendi Universal Games	(2) Japan	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F2A722) Retail	Thu Oct 03 08:46:23 2002	E158111A36EF650121DDEB78376BBE32
0x5655001F	1448411167	VU-031	Crash Nitro Kart	Vivendi Universal Games	(3) Japan + USA / Canada	(4) E - Everyone	0x00000001	(0x00000002) XBOX DVD	(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive	(0xA8CE1A23) Retail	Thu Oct 09 07:07:14 2003	00ECD01E64E61779C31E2CAACFAD1463
0x5655001F	1448411167	VU-031	Crash Nitro Kart	Vivendi Universal Games	(4) PAL	(0) RP - ALL	0x00000002	(0x00000002) XBOX DVD	(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive	(0xA8CDFF39) Retail	Mon Oct 13 23:28:54 2003	33062605BAE788387DE2699BFE9F85DF
0x56550041	1448411201	VU-065	Crash Tag Team Racing	Vivendi Universal Games	(7) PAL + Japan + USA / Canada	(4) E - Everyone	0x00000002	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ED87B8) Retail	Tue Aug 30 05:29:46 2005	8C3DE9AACB01213E3E5CCD1C00B66444
0x56550041	1448411201	VU-065	Crash Tag Team Racing	Vivendi Universal Games	(4) PAL	(0) RP - ALL	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ED8498) Retail	Thu Sep 08 23:07:22 2005	1E0547E412FA5965D3E16D18626AA1B5
0x56550036	1448411190	VU-054	Crash Twinsanity	Vivendi Universal Games	(7) PAL + Japan + USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F00F6F) Retail	Tue Aug 24 06:01:06 2004	A66F76B3D170A50DB19AD3D781A1EC69
0x56550036	1448411190	VU-054	Crash Twinsanity	Vivendi Universal Games	(4) PAL	(0) RP - ALL	0x13080402	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8F000CA) Retail	Thu Sep 02 18:02:45 2004	3B98EFE6B00A0223EBF9DFF15C11C291
0x4B4E001C	1263403036	KN-028	CrimeLife	Konami	(1) USA / Canada	(2) M - Mature	0x00000003	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EE3CB0) Retail	Fri Sep 09 05:58:59 2005	CF1778A1878B88E9616367DE7BCECB12
0x4D530021	1297285153	MS-033	Crimson Skies	Microsoft Game Studios	(4) PAL	(0) RP - ALL	0x00000003	(0x00000002) XBOX DVD	(0x80000005) Unused high bit (8)? + 64MB RAM limit + Mount Utility Drive	(0xA8E02B02) Retail	Tue Sep 30 05:56:37 2003	B817F6EF34EE97134BA0E08C03ACE6BD
0x4B4F0002	1263468546	KO-002	CrimsonSea	KOEI	(1) USA / Canada	(3) T - Teen	0x00000003	(0x00000002) XBOX DVD	(0x00000007) 64MB RAM limit + Format Utility Drive + Mount Utility Drive	(0xA8D4C44A) Retail	Thu Nov 28 08:15:04 2002	F4EA15E9AE313178A0B12BAEE44B94C7
0x464C0002	1179385858	FL-002	Crusty Demons	Evolved Games	(1) USA / Canada	(2) M - Mature	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8DA1B56) Retail	Tue Jun 06 06:33:46 2006	61F994BDF22E7D9A469477134F2DC039
0x4E4D0019	1313669145	NM-025	Curious George	Namco	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8FD471F) Retail	Fri Dec 30 07:03:33 2005	AF8D572B5B7F2982F09B063779ED6DF4
0x57450005	1464139781	WE-005	Curse - The Eye of Isis	Wanadoo Edition	(1) USA / Canada	(2) M - Mature	0x00000004	(0x00000002) XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8EE36B8) Retail	Wed Nov 12 07:55:11 2003	6411C89ECE80E857D090CF29DFC4C5E5
0x57450005	1464139781	WE-005	Curse - The Eye of Isis	Wanadoo Edition	(4) PAL	(0) RP - ALL	0x00000005	(0x00000002) XBOX DVD	(0x00000004) 64MB RAM limit	(0xA8EE3671) Retail	Tue Nov 18 22:12:40 2003	9D144664A3DB751AF7CEFD7D2114F940
0x4B4E0021	1263403041	KN-033	DDR ULTRAMIX 2	Konami	(1) USA / Canada	(4) E - Everyone	0x00000004	(0x00000202) MEDIA_BOARD? + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8ECAC18) Retail	Fri Oct 22 06:54:10 2004	EA1F7E33E472E15109A888B948368D0F
0x4B4E0029	1263403049	KN-041	DDR ULTRAMIX 3	Konami	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8EBAB07) Retail	Fri Sep 30 03:03:58 2005	976BCA24DD4A807D977273B0362EFC5C
0x4B4E0037	1263403063	KN-055	DDR ULTRAMIX 4	Konami	(1) USA / Canada	(3) T - Teen	0x00000001	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E9DCC6) Retail	Sat Sep 23 05:31:08 2006	47A5FB9BA8F7C7CFF53F1E6250EFEBF4
0x4B4E0019	1263403033	KN-025	DDRULTRAMIX	Konami	(1) USA / Canada	(4) E - Everyone	0x00000001	(0x00000002) XBOX DVD	(0x00000001) Mount Utility Drive	(0xA8F5BCCA) Retail	Tue Oct 07 06:55:33 2003	896043D1FE0F776A34ABC2F91DF78696
0x54430006	1413677062	TC-006	DEAD OR ALIVE ULTIMATE	Tecmo	(3) Japan + USA / Canada	(2) M - Mature	0x00000005	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD4360) Retail	Tue Oct 12 04:58:33 2004	1CE8848FB58F00DE99A6257BC5CF4D0C
0x54430006	1413677062	TC-006	DEAD OR ALIVE ULTIMATE	Tecmo	(3) Japan + USA / Canada	(2) M - Mature	0x00000006	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD4360) Retail	Tue Oct 12 04:58:38 2004	B9617C26BB193FB7992365E2C36B6C58
0x54430006	1413677062	TC-006	DEAD OR ALIVE ULTIMATE	Tecmo	(4) PAL	(0) RP - ALL	0x00000009	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD4360) Retail	Fri Nov 12 22:20:10 2004	C4732D039094AB629422004A6B3D488E
0x54430006	1413677062	TC-006	DEAD OR ALIVE ULTIMATE	Tecmo	(4) PAL	(0) RP - ALL	0x0000000A	(0x00000202) Chihiro_MEDIA_BOARD + XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8FD4360) Retail	Tue Nov 16 00:26:18 2004	0470ABB3241E9F314DB694AC987A8605
0x4B4E0002	1263403010	KN-002	DEADLY SKIES	Konami	(4) PAL	(0) RP - ALL	0x00000001	(0x00000002) XBOX DVD	(0x00000000) 	(0xA8EE0C7B) Retail	Thu Feb 14 01:29:30 2002	B37A7C6517FCF5B082F56A9E6CE32F53
0x43430003	1128464387	CC-003	DINO CRISIS 3	Capcom	(2) Japan	(0) RP - ALL	0x00000003	(0x00000002) XBOX DVD	(0x00000005) 64MB RAM limit + Mount Utility Drive	(0xA8E4DA69) Retail	Thu May 29 06:09:51 2003	CAE2703B56FF1152E09FC02462731BB0
